attendance_id,employee_id,attendance_month,working_days,present_days,absent_days,late_days,leave_days,attendance_rate
2897,1615,2024-09-01,21,21,0,2,0,100.0
2898,1615,2024-10-01,20,20,0,2,0,100.0
2899,1615,2024-11-01,20,19,0,4,1,95.0
2900,1616,2024-06-01,22,22,0,1,0,100.0
2901,1616,2024-07-01,21,19,0,0,2,90.48
2902,1616,2024-08-01,22,20,0,2,2,90.91
2903,1616,2024-09-01,21,21,0,1,0,100.0
2904,1616,2024-10-01,20,18,2,4,0,90.0
2905,1616,2024-11-01,23,22,0,3,1,95.65
2906,1617,2024-07-01,22,22,0,1,0,100.0
2907,1617,2024-08-01,20,20,0,1,0,100.0
2908,1617,2024-09-01,22,20,0,4,2,90.91
2909,1617,2024-10-01,21,20,1,1,0,95.24
2910,1617,2024-11-01,21,19,1,3,1,90.48
2911,1618,2024-06-01,22,18,2,2,2,81.82
2912,1618,2024-07-01,20,20,0,1,0,100.0
2913,1618,2024-08-01,20,19,1,3,0,95.0
2914,1618,2024-09-01,21,21,0,3,0,100.0
2915,1618,2024-10-01,20,18,1,0,1,90.0
2916,1618,2024-11-01,20,18,0,1,2,90.0
2917,1620,2024-06-01,20,19,1,2,0,95.0
2918,1620,2024-07-01,23,23,0,2,0,100.0
2919,1620,2024-08-01,21,21,0,3,0,100.0
2920,1620,2024-09-01,22,21,0,1,1,95.45
2921,1620,2024-10-01,23,23,0,1,0,100.0
2922,1620,2024-11-01,22,20,0,0,2,90.91
2923,1621,2024-06-01,20,18,2,3,0,90.0
2924,1621,2024-07-01,22,22,0,1,0,100.0
2925,1621,2024-08-01,22,19,3,1,0,86.36
2926,1621,2024-09-01,23,22,1,4,0,95.65
2927,1621,2024-10-01,23,21,1,4,1,91.3
2928,1621,2024-11-01,22,22,0,0,0,100.0
2929,1623,2024-06-01,20,20,0,2,0,100.0
2930,1623,2024-07-01,21,20,0,1,1,95.24
2931,1623,2024-08-01,22,18,2,2,2,81.82
2932,1623,2024-09-01,22,20,0,1,2,90.91
2933,1623,2024-10-01,23,22,0,1,1,95.65
2934,1623,2024-11-01,21,16,5,2,0,76.19
2935,1624,2024-06-01,23,18,4,1,1,78.26
2936,1624,2024-07-01,21,17,3,4,1,80.95
2937,1624,2024-08-01,22,21,0,4,1,95.45
2938,1624,2024-09-01,21,19,1,2,1,90.48
2939,1624,2024-10-01,22,20,1,1,1,90.91
2940,1624,2024-11-01,20,18,2,1,0,90.0
2941,1625,2024-06-01,20,20,0,4,0,100.0
2942,1625,2024-07-01,20,20,0,4,0,100.0
2943,1625,2024-08-01,20,15,5,3,0,75.0
2944,1625,2024-09-01,22,20,1,4,1,90.91
2945,1625,2024-10-01,23,22,1,2,0,95.65
2946,1625,2024-11-01,22,21,1,0,0,95.45
2947,1626,2024-09-01,22,21,0,3,1,95.45
2948,1626,2024-10-01,22,22,0,1,0,100.0
2949,1626,2024-11-01,21,19,0,4,2,90.48
2950,1627,2024-06-01,20,20,0,3,0,100.0
2951,1627,2024-07-01,20,19,0,4,1,95.0
2952,1627,2024-08-01,20,20,0,0,0,100.0
2953,1627,2024-09-01,22,21,0,2,1,95.45
2954,1627,2024-10-01,21,20,0,3,1,95.24
2955,1627,2024-11-01,21,19,0,4,2,90.48
2956,1628,2024-06-01,23,23,0,1,0,100.0
2957,1628,2024-07-01,21,21,0,0,0,100.0
2958,1628,2024-08-01,22,22,0,3,0,100.0
2959,1628,2024-09-01,22,16,5,2,1,72.73
2960,1628,2024-10-01,22,21,0,4,1,95.45
2961,1628,2024-11-01,20,18,0,1,2,90.0
2962,1629,2024-06-01,20,17,1,2,2,85.0
2963,1629,2024-07-01,22,20,2,2,0,90.91
2964,1629,2024-08-01,20,18,0,4,2,90.0
2965,1629,2024-09-01,21,20,0,2,1,95.24
2966,1629,2024-10-01,20,19,0,2,1,95.0
2967,1629,2024-11-01,23,21,0,0,2,91.3
2968,1630,2024-06-01,21,21,0,0,0,100.0
2969,1630,2024-07-01,23,23,0,2,0,100.0
2970,1630,2024-08-01,23,23,0,2,0,100.0
2971,1630,2024-09-01,23,21,2,3,0,91.3
2972,1630,2024-10-01,20,19,0,2,1,95.0
2973,1630,2024-11-01,23,21,0,0,2,91.3
2974,1631,2024-06-01,22,20,1,3,1,90.91
2975,1631,2024-07-01,23,21,2,3,0,91.3
2976,1631,2024-08-01,22,22,0,1,0,100.0
2977,1631,2024-09-01,23,23,0,2,0,100.0
2978,1631,2024-10-01,20,20,0,0,0,100.0
2979,1631,2024-11-01,21,20,0,2,1,95.24
2980,1634,2024-06-01,23,22,0,4,1,95.65
2981,1634,2024-07-01,21,21,0,3,0,100.0
2982,1634,2024-08-01,21,20,0,1,1,95.24
2983,1634,2024-09-01,23,23,0,1,0,100.0
2984,1634,2024-10-01,23,23,0,3,0,100.0
2985,1634,2024-11-01,21,18,1,0,2,85.71
2986,1635,2024-06-01,22,22,0,1,0,100.0
2987,1635,2024-07-01,23,23,0,0,0,100.0
2988,1635,2024-08-01,21,19,1,3,1,90.48
2989,1635,2024-09-01,22,20,1,4,1,90.91
2990,1635,2024-10-01,21,20,1,2,0,95.24
2991,1635,2024-11-01,21,21,0,1,0,100.0
2992,1636,2024-06-01,22,15,5,3,2,68.18
2993,1636,2024-07-01,22,20,2,4,0,90.91
2994,1636,2024-08-01,21,19,0,3,2,90.48
2995,1636,2024-09-01,22,20,2,2,0,90.91
2996,1636,2024-10-01,21,20,0,1,1,95.24
2997,1636,2024-11-01,20,19,1,3,0,95.0
2998,1637,2024-06-01,21,20,1,4,0,95.24
2999,1637,2024-07-01,21,19,1,0,1,90.48
3000,1637,2024-08-01,20,20,0,0,0,100.0
3001,1637,2024-09-01,23,23,0,1,0,100.0
3002,1637,2024-10-01,20,18,1,3,1,90.0
3003,1637,2024-11-01,22,22,0,2,0,100.0
3004,1638,2024-06-01,23,23,0,2,0,100.0
3005,1638,2024-07-01,22,22,0,3,0,100.0
3006,1638,2024-08-01,23,21,1,1,1,91.3
3007,1638,2024-09-01,23,22,1,4,0,95.65
3008,1638,2024-10-01,23,23,0,1,0,100.0
3009,1638,2024-11-01,20,14,4,4,2,70.0
3010,1639,2024-06-01,21,21,0,4,0,100.0
3011,1639,2024-07-01,20,19,1,2,0,95.0
3012,1639,2024-08-01,23,23,0,0,0,100.0
3013,1639,2024-09-01,23,23,0,3,0,100.0
3014,1639,2024-10-01,21,19,0,3,2,90.48
3015,1639,2024-11-01,23,21,0,0,2,91.3
3016,1640,2024-06-01,20,18,0,4,2,90.0
3017,1640,2024-07-01,23,22,0,4,1,95.65
3018,1640,2024-08-01,22,22,0,4,0,100.0
3019,1640,2024-09-01,22,20,1,3,1,90.91
3020,1640,2024-10-01,21,19,1,0,1,90.48
3021,1640,2024-11-01,23,23,0,4,0,100.0
3022,1641,2024-06-01,20,18,2,4,0,90.0
3023,1641,2024-07-01,23,22,1,3,0,95.65
3024,1641,2024-08-01,23,22,1,4,0,95.65
3025,1641,2024-09-01,23,22,1,3,0,95.65
3026,1641,2024-10-01,21,21,0,2,0,100.0
3027,1641,2024-11-01,22,19,1,4,2,86.36
3028,1643,2024-06-01,22,22,0,1,0,100.0
3029,1643,2024-07-01,20,19,0,1,1,95.0
3030,1643,2024-08-01,21,15,4,0,2,71.43
3031,1643,2024-09-01,23,21,0,4,2,91.3
3032,1643,2024-10-01,23,21,2,2,0,91.3
3033,1643,2024-11-01,23,22,0,2,1,95.65
3034,1644,2024-06-01,20,18,0,0,2,90.0
3035,1644,2024-07-01,21,19,2,1,0,90.48
3036,1644,2024-08-01,21,21,0,2,0,100.0
3037,1644,2024-09-01,22,21,1,3,0,95.45
3038,1644,2024-10-01,22,20,1,4,1,90.91
3039,1644,2024-11-01,23,23,0,2,0,100.0
3040,1645,2024-06-01,23,22,1,4,0,95.65
3041,1645,2024-07-01,21,19,2,1,0,90.48
3042,1645,2024-08-01,22,15,5,0,2,68.18
3043,1645,2024-09-01,21,19,2,3,0,90.48
3044,1645,2024-10-01,23,21,0,2,2,91.3
3045,1645,2024-11-01,23,22,1,3,0,95.65
3046,1646,2024-06-01,21,19,0,2,2,90.48
3047,1646,2024-07-01,20,18,1,0,1,90.0
3048,1646,2024-08-01,22,22,0,4,0,100.0
3049,1646,2024-09-01,21,20,0,2,1,95.24
3050,1646,2024-10-01,21,20,0,4,1,95.24
3051,1646,2024-11-01,22,22,0,4,0,100.0
3052,1647,2024-06-01,20,19,0,0,1,95.0
3053,1647,2024-07-01,23,21,2,0,0,91.3
3054,1647,2024-08-01,20,19,0,3,1,95.0
3055,1647,2024-09-01,23,21,2,0,0,91.3
3056,1647,2024-10-01,21,21,0,1,0,100.0
3057,1647,2024-11-01,23,23,0,4,0,100.0
3058,1649,2024-06-01,21,20,0,1,1,95.24
3059,1649,2024-07-01,21,16,5,1,0,76.19
3060,1649,2024-08-01,22,20,0,3,2,90.91
3061,1649,2024-09-01,21,21,0,0,0,100.0
3062,1649,2024-10-01,21,19,2,4,0,90.48
3063,1649,2024-11-01,22,22,0,3,0,100.0
3064,1651,2024-06-01,22,22,0,2,0,100.0
3065,1651,2024-07-01,20,19,0,3,1,95.0
3066,1651,2024-08-01,21,19,1,0,1,90.48
3067,1651,2024-09-01,21,19,0,3,2,90.48
3068,1651,2024-10-01,22,21,1,0,0,95.45
3069,1651,2024-11-01,21,21,0,1,0,100.0
3070,1652,2024-06-01,20,19,1,1,0,95.0
3071,1652,2024-07-01,22,20,0,2,2,90.91
3072,1652,2024-08-01,23,16,7,3,0,69.57
3073,1652,2024-09-01,20,20,0,3,0,100.0
3074,1652,2024-10-01,20,15,3,0,2,75.0
3075,1652,2024-11-01,23,23,0,3,0,100.0
3076,1653,2024-06-01,22,20,2,3,0,90.91
3077,1653,2024-07-01,23,21,2,1,0,91.3
3078,1653,2024-08-01,20,19,0,4,1,95.0
3079,1653,2024-09-01,20,18,0,3,2,90.0
3080,1653,2024-10-01,22,15,5,4,2,68.18
3081,1653,2024-11-01,22,21,1,4,0,95.45
3082,1654,2024-06-01,23,23,0,4,0,100.0
3083,1654,2024-07-01,23,22,1,1,0,95.65
3084,1654,2024-08-01,20,19,1,2,0,95.0
3085,1654,2024-09-01,21,19,1,4,1,90.48
3086,1654,2024-10-01,22,22,0,2,0,100.0
3087,1654,2024-11-01,21,21,0,0,0,100.0
3088,1655,2024-06-01,23,22,1,1,0,95.65
3089,1655,2024-07-01,21,20,0,0,1,95.24
3090,1655,2024-08-01,21,21,0,0,0,100.0
3091,1655,2024-09-01,22,21,0,3,1,95.45
3092,1655,2024-10-01,22,21,1,1,0,95.45
3093,1655,2024-11-01,22,20,1,0,1,90.91
3094,1656,2024-06-01,22,22,0,1,0,100.0
3095,1656,2024-07-01,20,20,0,0,0,100.0
3096,1656,2024-08-01,23,23,0,3,0,100.0
3097,1656,2024-09-01,23,22,0,0,1,95.65
3098,1656,2024-10-01,21,19,2,0,0,90.48
3099,1656,2024-11-01,20,19,0,2,1,95.0
3100,1661,2024-06-01,20,20,0,1,0,100.0
3101,1661,2024-07-01,22,15,6,2,1,68.18
3102,1661,2024-08-01,22,22,0,1,0,100.0
3103,1661,2024-09-01,20,18,2,2,0,90.0
3104,1661,2024-10-01,20,18,0,4,2,90.0
3105,1661,2024-11-01,21,19,2,0,0,90.48
3106,1662,2024-06-01,21,21,0,3,0,100.0
3107,1662,2024-07-01,20,19,0,0,1,95.0
3108,1662,2024-08-01,21,19,1,0,1,90.48
3109,1662,2024-09-01,23,22,1,0,0,95.65
3110,1662,2024-10-01,23,22,1,2,0,95.65
3111,1662,2024-11-01,22,20,1,0,1,90.91
3112,1663,2024-06-01,23,23,0,2,0,100.0
3113,1663,2024-07-01,22,21,0,1,1,95.45
3114,1663,2024-08-01,20,20,0,1,0,100.0
3115,1663,2024-09-01,23,23,0,2,0,100.0
3116,1663,2024-10-01,23,22,0,3,1,95.65
3117,1663,2024-11-01,20,20,0,4,0,100.0
3118,1664,2024-06-01,22,22,0,0,0,100.0
3119,1664,2024-07-01,20,18,1,1,1,90.0
3120,1664,2024-08-01,20,20,0,3,0,100.0
3121,1664,2024-09-01,23,21,0,2,2,91.3
3122,1664,2024-10-01,23,23,0,0,0,100.0
3123,1664,2024-11-01,20,20,0,1,0,100.0
3124,1665,2024-06-01,20,16,4,4,0,80.0
3125,1665,2024-07-01,22,21,0,4,1,95.45
3126,1665,2024-08-01,23,22,0,2,1,95.65
3127,1665,2024-09-01,20,19,0,2,1,95.0
3128,1665,2024-10-01,22,20,0,0,2,90.91
3129,1665,2024-11-01,23,22,1,4,0,95.65
3130,1667,2024-06-01,23,21,0,4,2,91.3
3131,1667,2024-07-01,22,20,1,2,1,90.91
3132,1667,2024-08-01,20,20,0,4,0,100.0
3133,1667,2024-09-01,20,19,0,2,1,95.0
3134,1667,2024-10-01,20,18,2,0,0,90.0
3135,1667,2024-11-01,20,20,0,3,0,100.0
3136,1670,2024-06-01,23,21,0,0,2,91.3
3137,1670,2024-07-01,22,22,0,1,0,100.0
3138,1670,2024-08-01,21,20,0,3,1,95.24
3139,1670,2024-09-01,20,18,1,4,1,90.0
3140,1670,2024-10-01,21,19,1,0,1,90.48
3141,1670,2024-11-01,21,19,1,4,1,90.48
3142,1671,2024-06-01,20,20,0,1,0,100.0
3143,1671,2024-07-01,21,20,0,4,1,95.24
3144,1671,2024-08-01,22,20,2,2,0,90.91
3145,1671,2024-09-01,20,19,0,1,1,95.0
3146,1671,2024-10-01,21,19,2,0,0,90.48
3147,1671,2024-11-01,22,21,0,4,1,95.45
3148,1673,2024-06-01,22,17,4,0,1,77.27
3149,1673,2024-07-01,20,20,0,4,0,100.0
3150,1673,2024-08-01,20,19,1,1,0,95.0
3151,1673,2024-09-01,23,21,0,3,2,91.3
3152,1673,2024-10-01,21,14,5,2,2,66.67
3153,1673,2024-11-01,20,18,1,0,1,90.0
3154,1674,2024-07-01,23,22,1,0,0,95.65
3155,1674,2024-08-01,22,18,2,2,2,81.82
3156,1674,2024-09-01,20,20,0,1,0,100.0
3157,1674,2024-10-01,20,19,0,1,1,95.0
3158,1674,2024-11-01,22,22,0,2,0,100.0
3159,1676,2024-06-01,22,22,0,4,0,100.0
3160,1676,2024-07-01,20,20,0,4,0,100.0
3161,1676,2024-08-01,23,22,0,3,1,95.65
3162,1676,2024-09-01,23,22,0,4,1,95.65
3163,1676,2024-10-01,21,21,0,0,0,100.0
3164,1676,2024-11-01,22,22,0,4,0,100.0
3165,1677,2024-06-01,22,20,0,4,2,90.91
3166,1677,2024-07-01,20,19,1,0,0,95.0
3167,1677,2024-08-01,22,20,1,0,1,90.91
3168,1677,2024-09-01,21,21,0,1,0,100.0
3169,1677,2024-10-01,22,21,0,1,1,95.45
3170,1677,2024-11-01,20,18,1,2,1,90.0
3171,1678,2024-06-01,21,21,0,4,0,100.0
3172,1678,2024-07-01,21,20,0,1,1,95.24
3173,1678,2024-08-01,23,22,0,2,1,95.65
3174,1678,2024-09-01,23,22,1,1,0,95.65
3175,1678,2024-10-01,21,20,0,1,1,95.24
3176,1678,2024-11-01,21,21,0,1,0,100.0
3177,1679,2024-06-01,22,21,1,4,0,95.45
3178,1679,2024-07-01,23,21,1,3,1,91.3
3179,1679,2024-08-01,20,18,2,3,0,90.0
3180,1679,2024-09-01,22,22,0,3,0,100.0
3181,1679,2024-10-01,22,22,0,0,0,100.0
3182,1679,2024-11-01,23,23,0,2,0,100.0
3183,1680,2024-09-01,21,19,0,0,2,90.48
3184,1680,2024-10-01,21,19,2,1,0,90.48
3185,1680,2024-11-01,22,22,0,4,0,100.0
3186,1681,2024-06-01,23,22,1,2,0,95.65
3187,1681,2024-07-01,22,18,3,0,1,81.82
3188,1681,2024-08-01,22,20,1,2,1,90.91
3189,1681,2024-09-01,23,23,0,0,0,100.0
3190,1681,2024-10-01,22,22,0,0,0,100.0
3191,1681,2024-11-01,23,22,0,3,1,95.65
3192,1683,2024-06-01,20,19,0,1,1,95.0
3193,1683,2024-07-01,20,18,0,3,2,90.0
3194,1683,2024-08-01,21,20,0,3,1,95.24
3195,1683,2024-09-01,21,19,1,1,1,90.48
3196,1683,2024-10-01,22,22,0,1,0,100.0
3197,1683,2024-11-01,23,21,2,1,0,91.3
3198,1684,2024-06-01,23,23,0,4,0,100.0
3199,1684,2024-07-01,21,21,0,2,0,100.0
3200,1684,2024-08-01,23,21,0,2,2,91.3
3201,1684,2024-09-01,20,18,2,3,0,90.0
3202,1684,2024-10-01,20,19,0,3,1,95.0
3203,1684,2024-11-01,20,19,1,4,0,95.0
3204,1687,2024-06-01,23,23,0,2,0,100.0
3205,1687,2024-07-01,23,22,0,0,1,95.65
3206,1687,2024-08-01,20,20,0,3,0,100.0
3207,1687,2024-09-01,20,19,0,3,1,95.0
3208,1687,2024-10-01,21,19,0,3,2,90.48
3209,1687,2024-11-01,22,18,4,2,0,81.82
3210,1688,2024-06-01,22,22,0,0,0,100.0
3211,1688,2024-07-01,23,22,0,3,1,95.65
3212,1688,2024-08-01,20,18,1,1,1,90.0
3213,1688,2024-09-01,20,20,0,1,0,100.0
3214,1688,2024-10-01,21,20,1,3,0,95.24
3215,1688,2024-11-01,22,20,0,0,2,90.91
3216,1689,2024-06-01,21,19,0,2,2,90.48
3217,1689,2024-07-01,23,23,0,2,0,100.0
3218,1689,2024-08-01,21,21,0,4,0,100.0
3219,1689,2024-09-01,20,18,0,3,2,90.0
3220,1689,2024-10-01,21,20,0,2,1,95.24
3221,1689,2024-11-01,21,21,0,0,0,100.0
3222,1691,2024-06-01,20,19,1,0,0,95.0
3223,1691,2024-07-01,23,22,1,2,0,95.65
3224,1691,2024-08-01,20,18,2,2,0,90.0
3225,1691,2024-09-01,21,19,0,0,2,90.48
3226,1691,2024-10-01,22,20,0,1,2,90.91
3227,1691,2024-11-01,21,20,0,0,1,95.24
3228,1692,2024-06-01,21,20,0,3,1,95.24
3229,1692,2024-07-01,23,23,0,4,0,100.0
3230,1692,2024-08-01,21,21,0,4,0,100.0
3231,1692,2024-09-01,23,22,0,4,1,95.65
3232,1692,2024-10-01,20,19,0,0,1,95.0
3233,1692,2024-11-01,22,20,0,1,2,90.91
3234,1693,2024-06-01,23,21,2,2,0,91.3
3235,1693,2024-07-01,21,21,0,3,0,100.0
3236,1693,2024-08-01,22,22,0,3,0,100.0
3237,1693,2024-09-01,22,22,0,1,0,100.0
3238,1693,2024-10-01,23,22,0,2,1,95.65
3239,1693,2024-11-01,22,21,0,0,1,95.45
3240,1696,2024-06-01,20,19,0,4,1,95.0
3241,1696,2024-07-01,20,20,0,3,0,100.0
3242,1696,2024-08-01,22,21,0,4,1,95.45
3243,1696,2024-09-01,23,22,1,0,0,95.65
3244,1696,2024-10-01,23,23,0,4,0,100.0
3245,1696,2024-11-01,23,22,0,3,1,95.65
3246,1697,2024-06-01,21,16,3,0,2,76.19
3247,1697,2024-07-01,21,20,0,1,1,95.24
3248,1697,2024-08-01,23,23,0,4,0,100.0
3249,1697,2024-09-01,23,21,1,3,1,91.3
3250,1697,2024-10-01,22,22,0,3,0,100.0
3251,1697,2024-11-01,22,20,1,2,1,90.91
3252,1698,2024-06-01,22,20,1,4,1,90.91
3253,1698,2024-07-01,22,22,0,4,0,100.0
3254,1698,2024-08-01,20,18,1,0,1,90.0
3255,1698,2024-09-01,22,20,1,2,1,90.91
3256,1698,2024-10-01,23,23,0,3,0,100.0
3257,1698,2024-11-01,23,21,1,1,1,91.3
3258,1699,2024-09-01,20,19,1,1,0,95.0
3259,1699,2024-10-01,20,18,2,1,0,90.0
3260,1699,2024-11-01,23,22,1,4,0,95.65
3261,1701,2024-06-01,20,18,0,2,2,90.0
3262,1701,2024-07-01,23,21,1,3,1,91.3
3263,1701,2024-08-01,23,22,0,4,1,95.65
3264,1701,2024-09-01,23,22,1,4,0,95.65
3265,1701,2024-10-01,20,19,0,1,1,95.0
3266,1701,2024-11-01,22,16,6,4,0,72.73
3267,1702,2024-06-01,23,22,1,0,0,95.65
3268,1702,2024-07-01,23,23,0,2,0,100.0
3269,1702,2024-08-01,20,20,0,0,0,100.0
3270,1702,2024-09-01,20,20,0,4,0,100.0
3271,1702,2024-10-01,23,22,0,1,1,95.65
3272,1702,2024-11-01,23,21,0,1,2,91.3
3273,1703,2024-06-01,21,21,0,1,0,100.0
3274,1703,2024-07-01,23,21,1,4,1,91.3
3275,1703,2024-08-01,21,20,0,4,1,95.24
3276,1703,2024-09-01,20,20,0,3,0,100.0
3277,1703,2024-10-01,23,21,1,1,1,91.3
3278,1703,2024-11-01,23,22,0,4,1,95.65
3279,1704,2024-06-01,20,18,0,3,2,90.0
3280,1704,2024-07-01,20,13,5,1,2,65.0
3281,1704,2024-08-01,22,21,1,3,0,95.45
3282,1704,2024-09-01,22,21,0,0,1,95.45
3283,1704,2024-10-01,22,16,4,3,2,72.73
3284,1704,2024-11-01,22,20,1,1,1,90.91
3285,1705,2024-06-01,20,15,4,3,1,75.0
3286,1705,2024-07-01,23,22,0,1,1,95.65
3287,1705,2024-08-01,21,21,0,0,0,100.0
3288,1705,2024-09-01,20,19,0,4,1,95.0
3289,1705,2024-10-01,23,22,0,0,1,95.65
3290,1705,2024-11-01,22,20,2,0,0,90.91
3291,1707,2024-06-01,20,19,1,0,0,95.0
3292,1707,2024-07-01,23,21,1,1,1,91.3
3293,1707,2024-08-01,20,20,0,3,0,100.0
3294,1707,2024-09-01,23,22,0,0,1,95.65
3295,1707,2024-10-01,20,18,1,1,1,90.0
3296,1707,2024-11-01,20,19,0,0,1,95.0
3297,1708,2024-06-01,21,20,0,2,1,95.24
3298,1708,2024-07-01,21,20,0,4,1,95.24
3299,1708,2024-08-01,20,18,0,0,2,90.0
3300,1708,2024-09-01,23,22,0,0,1,95.65
3301,1708,2024-10-01,21,20,0,1,1,95.24
3302,1708,2024-11-01,21,21,0,4,0,100.0
3303,1709,2024-06-01,23,21,2,1,0,91.3
3304,1709,2024-07-01,20,20,0,2,0,100.0
3305,1709,2024-08-01,20,19,1,4,0,95.0
3306,1709,2024-09-01,22,22,0,4,0,100.0
3307,1709,2024-10-01,20,19,1,4,0,95.0
3308,1709,2024-11-01,21,20,0,0,1,95.24
3309,1710,2024-06-01,23,22,1,2,0,95.65
3310,1710,2024-07-01,22,22,0,3,0,100.0
3311,1710,2024-08-01,22,21,1,4,0,95.45
3312,1710,2024-09-01,23,23,0,1,0,100.0
3313,1710,2024-10-01,21,21,0,4,0,100.0
3314,1710,2024-11-01,23,23,0,1,0,100.0
3315,1711,2024-06-01,21,20,0,4,1,95.24
3316,1711,2024-07-01,20,19,1,3,0,95.0
3317,1711,2024-08-01,23,21,1,0,1,91.3
3318,1711,2024-09-01,20,18,0,1,2,90.0
3319,1711,2024-10-01,20,19,0,4,1,95.0
3320,1711,2024-11-01,20,19,1,4,0,95.0
3321,1712,2024-10-01,20,20,0,2,0,100.0
3322,1712,2024-11-01,21,21,0,4,0,100.0
3323,1713,2024-06-01,22,21,1,3,0,95.45
3324,1713,2024-07-01,21,19,1,3,1,90.48
3325,1713,2024-08-01,22,21,1,1,0,95.45
3326,1713,2024-09-01,22,20,1,2,1,90.91
3327,1713,2024-10-01,20,18,1,0,1,90.0
3328,1713,2024-11-01,20,18,0,2,2,90.0
3329,1714,2024-06-01,21,20,0,1,1,95.24
3330,1714,2024-07-01,22,21,1,3,0,95.45
3331,1714,2024-08-01,23,23,0,4,0,100.0
3332,1714,2024-09-01,21,21,0,4,0,100.0
3333,1714,2024-10-01,23,21,0,2,2,91.3
3334,1714,2024-11-01,23,19,2,4,2,82.61
3335,1715,2024-06-01,21,20,0,4,1,95.24
3336,1715,2024-07-01,20,20,0,0,0,100.0
3337,1715,2024-08-01,23,22,0,0,1,95.65
3338,1715,2024-09-01,22,18,4,4,0,81.82
3339,1715,2024-10-01,20,20,0,4,0,100.0
3340,1715,2024-11-01,20,20,0,2,0,100.0
3341,1716,2024-06-01,21,19,1,3,1,90.48
3342,1716,2024-07-01,21,20,1,0,0,95.24
3343,1716,2024-08-01,22,20,2,3,0,90.91
3344,1716,2024-09-01,22,21,0,1,1,95.45
3345,1716,2024-10-01,22,21,0,1,1,95.45
3346,1716,2024-11-01,23,21,0,1,2,91.3
3347,1717,2024-06-01,20,18,1,4,1,90.0
3348,1717,2024-07-01,20,20,0,3,0,100.0
3349,1717,2024-08-01,21,19,2,3,0,90.48
3350,1717,2024-09-01,20,19,0,0,1,95.0
3351,1717,2024-10-01,23,22,0,3,1,95.65
3352,1717,2024-11-01,21,21,0,1,0,100.0
3353,1718,2024-06-01,22,18,3,1,1,81.82
3354,1718,2024-07-01,20,16,4,4,0,80.0
3355,1718,2024-08-01,21,21,0,0,0,100.0
3356,1718,2024-09-01,22,20,2,4,0,90.91
3357,1718,2024-10-01,21,20,1,2,0,95.24
3358,1718,2024-11-01,21,19,2,4,0,90.48
3359,1719,2024-06-01,21,20,1,0,0,95.24
3360,1719,2024-07-01,21,21,0,4,0,100.0
3361,1719,2024-08-01,23,21,1,3,1,91.3
3362,1719,2024-09-01,20,18,2,2,0,90.0
3363,1719,2024-10-01,21,19,1,3,1,90.48
3364,1719,2024-11-01,20,20,0,3,0,100.0
3365,1720,2024-06-01,23,22,1,3,0,95.65
3366,1720,2024-07-01,23,21,1,4,1,91.3
3367,1720,2024-08-01,22,22,0,4,0,100.0
3368,1720,2024-09-01,20,18,1,2,1,90.0
3369,1720,2024-10-01,20,18,1,2,1,90.0
3370,1720,2024-11-01,22,20,1,0,1,90.91
3371,1721,2024-06-01,22,22,0,1,0,100.0
3372,1721,2024-07-01,21,21,0,2,0,100.0
3373,1721,2024-08-01,22,22,0,4,0,100.0
3374,1721,2024-09-01,21,21,0,0,0,100.0
3375,1721,2024-10-01,20,18,1,2,1,90.0
3376,1721,2024-11-01,22,21,0,4,1,95.45
3377,1722,2024-06-01,23,22,0,0,1,95.65
3378,1722,2024-07-01,23,22,0,3,1,95.65
3379,1722,2024-08-01,23,22,1,4,0,95.65
3380,1722,2024-09-01,20,19,0,1,1,95.0
3381,1722,2024-10-01,22,21,0,4,1,95.45
3382,1722,2024-11-01,20,18,2,0,0,90.0
3383,1723,2024-06-01,20,20,0,4,0,100.0
3384,1723,2024-07-01,23,22,0,4,1,95.65
3385,1723,2024-08-01,21,19,0,0,2,90.48
3386,1723,2024-09-01,22,22,0,2,0,100.0
3387,1723,2024-10-01,20,20,0,0,0,100.0
3388,1723,2024-11-01,22,21,1,4,0,95.45
3389,1725,2024-06-01,23,21,2,1,0,91.3
3390,1725,2024-07-01,20,19,1,4,0,95.0
3391,1725,2024-08-01,20,18,1,4,1,90.0
3392,1725,2024-09-01,22,21,1,2,0,95.45
3393,1725,2024-10-01,23,22,1,4,0,95.65
3394,1725,2024-11-01,21,16,4,1,1,76.19
3395,1726,2024-06-01,20,19,0,1,1,95.0
3396,1726,2024-07-01,22,20,0,1,2,90.91
3397,1726,2024-08-01,21,21,0,4,0,100.0
3398,1726,2024-09-01,22,22,0,1,0,100.0
3399,1726,2024-10-01,21,15,4,4,2,71.43
3400,1726,2024-11-01,22,22,0,1,0,100.0
3401,1727,2024-10-01,21,19,2,2,0,90.48
3402,1727,2024-11-01,22,20,1,4,1,90.91
3403,1728,2024-06-01,21,20,0,3,1,95.24
3404,1728,2024-07-01,21,20,1,4,0,95.24
3405,1728,2024-08-01,23,21,0,4,2,91.3
3406,1728,2024-09-01,22,22,0,3,0,100.0
3407,1728,2024-10-01,23,22,0,2,1,95.65
3408,1728,2024-11-01,21,21,0,2,0,100.0
3409,1729,2024-06-01,20,19,0,3,1,95.0
3410,1729,2024-07-01,23,22,0,2,1,95.65
3411,1729,2024-08-01,22,16,4,4,2,72.73
3412,1729,2024-09-01,22,22,0,4,0,100.0
